timestamp,wind_speed_100m,temperature_2m,power_t1,power_t1_lower,power_t1_upper,power_t2,power_t2_lower,power_t2_upper,power_cluster,power_cluster_lower,power_cluster_upper,mw_t1,mw_t2,mw_cluster,forecast_as_of
2026-01-31 18:00:00,5.7,-0.5,0.1405035827607145,0.0905035827607145,0.1905035827607145,0.1203532239411614,0.07035322394116139,0.1703532239411614,0.13042840335093794,0.08042840335093795,0.18042840335093796,0.35125895690178627,0.3008830598529035,0.6521420167546897,2026-01-31 00:00:00
2026-01-31 19:00:00,7.6,-1.6,0.4693180326065043,0.4193180326065043,0.5193180326065043,0.38660911219414207,0.3366091121941421,0.43660911219414206,0.4279635724003232,0.3779635724003232,0.47796357240032317,1.1732950815162608,0.9665227804853551,2.1398178620016157,2026-01-31 00:00:00
2026-01-31 20:00:00,3.2,-1.4,0.018164050388662742,0.0,0.06816405038866274,0.008957276212176653,0.0,0.058957276212176654,0.013560663300419697,0.0,0.0635606633004197,0.045410125971656855,0.022393190530441632,0.06780331650209848,2026-01-31 00:00:00
2026-01-31 21:00:00,4.8,-1.8,0.06197497776376819,0.011974977763768185,0.11197497776376819,0.054599472307476755,0.004599472307476753,0.10459947230747677,0.058287225035622475,0.008287225035622469,0.10828722503562248,0.15493744440942048,0.1364986807686919,0.29143612517811235,2026-01-31 00:00:00
2026-01-31 22:00:00,8.1,-1.9,0.5510106211715076,0.5010106211715075,0.6010106211715076,0.5117466226878654,0.4617466226878654,0.5617466226878655,0.5313786219296865,0.4813786219296865,0.5813786219296866,1.377526552928769,1.2793665567196635,2.6568931096484327,2026-01-31 00:00:00
2026-01-31 23:00:00,7.6,-1.6,0.4736894270447511,0.4236894270447511,0.5236894270447511,0.39934130467579876,0.34934130467579877,0.44934130467579875,0.43651536586027495,0.3865153658602749,0.4865153658602749,1.1842235676118777,0.9983532616894969,2.1825768293013748,2026-01-31 00:00:00
2026-02-01 00:00:00,5.6,-3.2,0.11969110753929069,0.06969110753929068,0.16969110753929068,0.09794737040444666,0.04794737040444666,0.14794737040444667,0.10881923897186868,0.05881923897186867,0.15881923897186867,0.2992277688482267,0.24486842601111666,0.5440961948593435,2026-01-31 00:00:00
2026-02-01 01:00:00,2.9,-3.6,0.015441882738395236,0.0,0.06544188273839524,0.005334476242821286,0.0,0.05533447624282129,0.010388179490608261,0.0,0.06038817949060826,0.03860470684598809,0.013336190607053214,0.051940897453041306,2026-01-31 00:00:00
2026-02-01 02:00:00,8.2,-3.8,0.5722335072450694,0.5222335072450693,0.6222335072450694,0.4895781971815829,0.4395781971815829,0.539578197181583,0.5309058522133261,0.48090585221332616,0.5809058522133261,1.4305837681126734,1.2239454929539573,2.6545292610666307,2026-01-31 00:00:00
2026-02-01 03:00:00,18.5,-2.0,0.9951933155863953,0.9451933155863953,1.0,0.9971230193720537,0.9471230193720537,1.0,0.9961581674792246,0.9461581674792245,1.0,2.4879832889659883,2.492807548430134,4.980790837396123,2026-01-31 00:00:00
2026-02-01 04:00:00,21.3,0.1,1.0,0.95,1.0,0.9823739186572843,0.9323739186572843,1.0,0.9911869593286422,0.9411869593286422,1.0,2.5,2.4559347966432106,4.955934796643211,2026-01-31 00:00:00
2026-02-01 05:00:00,13.5,1.9,1.0,0.95,1.0,0.9765976268972334,0.9265976268972334,1.0,0.9882988134486167,0.9382988134486167,1.0,2.5,2.4414940672430836,4.941494067243084,2026-01-31 00:00:00
2026-02-01 06:00:00,11.4,3.5,0.984504058313347,0.9345040583133469,1.0,0.9515573057255011,0.9015573057255011,1.0,0.968030682019424,0.918030682019424,1.0,2.4612601457833674,2.378893264313753,4.84015341009712,2026-01-31 00:00:00
2026-02-01 07:00:00,14.9,5.5,0.9678503356736147,0.9178503356736146,1.0,0.971978488835051,0.921978488835051,1.0,0.9699144122543328,0.9199144122543328,1.0,2.419625839184037,2.4299462220876276,4.849572061271664,2026-01-31 00:00:00
2026-02-01 08:00:00,16.4,6.3,0.97957070936907,0.9295707093690699,1.0,0.9715530662765701,0.9215530662765701,1.0,0.97556188782282,0.92556188782282,1.0,2.448926773422675,2.4288826656914253,4.877809439114101,2026-01-31 00:00:00
2026-02-01 09:00:00,16.5,6.3,0.9782102391564422,0.9282102391564422,1.0,0.975298510866304,0.925298510866304,1.0,0.9767543750113732,0.9267543750113731,1.0,2.4455255978911055,2.43824627716576,4.8837718750568655,2026-01-31 00:00:00
2026-02-01 10:00:00,16.6,5.6,0.9691945172716909,0.9191945172716909,1.0,0.982155366519068,0.9321553665190679,1.0,0.9756749418953794,0.9256749418953794,1.0,2.4229862931792274,2.45538841629767,4.878374709476897,2026-01-31 00:00:00
2026-02-01 11:00:00,19.1,3.6,0.9838556791087839,0.9338556791087839,1.0,0.9351475920232467,0.8851475920232467,0.9851475920232468,0.9595016355660153,0.9095016355660153,0.9925737960116234,2.45963919777196,2.3378689800581167,4.7975081778300765,2026-01-31 00:00:00
2026-02-01 12:00:00,17.1,0.9,0.986621792755893,0.936621792755893,1.0,0.9895241075962399,0.9395241075962398,1.0,0.9880729501760664,0.9380729501760664,1.0,2.4665544818897325,2.4738102689906,4.940364750880332,2026-01-31 00:00:00
2026-02-01 13:00:00,16.1,0.9,0.9957112322634631,0.9457112322634631,1.0,0.9953584817668346,0.9453584817668346,1.0,0.9955348570151489,0.9455348570151488,1.0,2.489278080658658,2.4883962044170866,4.977674285075745,2026-01-31 00:00:00
2026-02-01 14:00:00,19.0,0.9,1.0,0.95,1.0,1.0,0.95,1.0,1.0,0.95,1.0,2.5,2.5,5.0,2026-01-31 00:00:00
2026-02-01 15:00:00,19.2,0.5,1.0,0.95,1.0,1.0,0.95,1.0,1.0,0.95,1.0,2.5,2.5,5.0,2026-01-31 00:00:00
2026-02-01 16:00:00,19.8,0.3,0.990966344560936,0.940966344560936,1.0,0.9570700746985287,0.9070700746985286,1.0,0.9740182096297323,0.9240182096297322,1.0,2.4774158614023403,2.3926751867463216,4.8700910481486615,2026-01-31 00:00:00
2026-02-01 17:00:00,20.1,-0.5,0.9886180184750939,0.9386180184750939,1.0,0.9689418451527181,0.918941845152718,1.0,0.978779931813906,0.928779931813906,1.0,2.471545046187735,2.4223546128817954,4.89389965906953,2026-01-31 00:00:00
2026-02-01 18:00:00,21.7,-0.1,0.9855898458059733,0.9355898458059733,1.0,0.9583256906329852,0.9083256906329852,1.0,0.9719577682194793,0.9219577682194793,1.0,2.4639746145149335,2.395814226582463,4.859788841097396,2026-01-31 00:00:00
2026-02-01 19:00:00,22.4,-0.5,0.9865390055481806,0.9365390055481806,1.0,0.9604310045654912,0.9104310045654912,1.0,0.973485005056836,0.923485005056836,1.0,2.466347513870452,2.401077511413728,4.86742502528418,2026-01-31 00:00:00
2026-02-01 20:00:00,23.0,-1.0,0.9809436866903037,0.9309436866903037,1.0,0.9179911436314265,0.8679911436314265,0.9679911436314266,0.9494674151608651,0.899467415160865,0.9839955718157133,2.4523592167257595,2.2949778590785663,4.747337075804325,2026-01-31 00:00:00
2026-02-01 21:00:00,20.8,-1.5,0.9734873162178279,0.9234873162178279,1.0,0.8526302126152753,0.8026302126152752,0.9026302126152753,0.9130587644165515,0.8630587644165515,0.9513151063076377,2.4337182905445696,2.1315755315381884,4.565293822082758,2026-01-31 00:00:00
2026-02-01 22:00:00,23.4,-1.7,0.9734873162178279,0.9234873162178279,1.0,0.8841948052545999,0.8341948052545999,0.9341948052546,0.9288410607362139,0.8788410607362138,0.9670974026273,2.4337182905445696,2.2104870131365,4.644205303681069,2026-01-31 00:00:00
2026-02-01 23:00:00,24.9,-1.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-01-31 00:00:00
2026-02-01 00:00:00,5.6,-3.2,0.11969110753929069,0.06969110753929068,0.16969110753929068,0.09794737040444666,0.04794737040444666,0.14794737040444667,0.10881923897186868,0.05881923897186867,0.15881923897186867,0.2992277688482267,0.24486842601111666,0.5440961948593435,2026-02-01 00:00:00
2026-02-01 01:00:00,2.9,-3.6,0.015441882738395236,0.0,0.06544188273839524,0.005334476242821286,0.0,0.05533447624282129,0.010388179490608261,0.0,0.06038817949060826,0.03860470684598809,0.013336190607053214,0.051940897453041306,2026-02-01 00:00:00
2026-02-01 02:00:00,8.2,-3.8,0.5722335072450694,0.5222335072450693,0.6222335072450694,0.4895781971815829,0.4395781971815829,0.539578197181583,0.5309058522133261,0.48090585221332616,0.5809058522133261,1.4305837681126734,1.2239454929539573,2.6545292610666307,2026-02-01 00:00:00
2026-02-01 03:00:00,18.5,-2.0,0.9951933155863953,0.9451933155863953,1.0,0.9971230193720537,0.9471230193720537,1.0,0.9961581674792246,0.9461581674792245,1.0,2.4879832889659883,2.492807548430134,4.980790837396123,2026-02-01 00:00:00
2026-02-01 04:00:00,21.3,0.1,1.0,0.95,1.0,0.9823739186572843,0.9323739186572843,1.0,0.9911869593286422,0.9411869593286422,1.0,2.5,2.4559347966432106,4.955934796643211,2026-02-01 00:00:00
2026-02-01 05:00:00,13.5,1.9,1.0,0.95,1.0,0.9765976268972334,0.9265976268972334,1.0,0.9882988134486167,0.9382988134486167,1.0,2.5,2.4414940672430836,4.941494067243084,2026-02-01 00:00:00
2026-02-01 06:00:00,11.4,3.5,0.984504058313347,0.9345040583133469,1.0,0.9515573057255011,0.9015573057255011,1.0,0.968030682019424,0.918030682019424,1.0,2.4612601457833674,2.378893264313753,4.84015341009712,2026-02-01 00:00:00
2026-02-01 07:00:00,14.9,5.5,0.9678503356736147,0.9178503356736146,1.0,0.971978488835051,0.921978488835051,1.0,0.9699144122543328,0.9199144122543328,1.0,2.419625839184037,2.4299462220876276,4.849572061271664,2026-02-01 00:00:00
2026-02-01 08:00:00,16.4,6.3,0.97957070936907,0.9295707093690699,1.0,0.9715530662765701,0.9215530662765701,1.0,0.97556188782282,0.92556188782282,1.0,2.448926773422675,2.4288826656914253,4.877809439114101,2026-02-01 00:00:00
2026-02-01 09:00:00,16.5,6.3,0.9782102391564422,0.9282102391564422,1.0,0.975298510866304,0.925298510866304,1.0,0.9767543750113732,0.9267543750113731,1.0,2.4455255978911055,2.43824627716576,4.8837718750568655,2026-02-01 00:00:00
2026-02-01 10:00:00,16.6,5.6,0.9691945172716909,0.9191945172716909,1.0,0.982155366519068,0.9321553665190679,1.0,0.9756749418953794,0.9256749418953794,1.0,2.4229862931792274,2.45538841629767,4.878374709476897,2026-02-01 00:00:00
2026-02-01 11:00:00,19.1,3.6,0.9838556791087839,0.9338556791087839,1.0,0.9351475920232467,0.8851475920232467,0.9851475920232468,0.9595016355660153,0.9095016355660153,0.9925737960116234,2.45963919777196,2.3378689800581167,4.7975081778300765,2026-02-01 00:00:00
2026-02-01 12:00:00,17.1,0.9,0.986621792755893,0.936621792755893,1.0,0.9895241075962399,0.9395241075962398,1.0,0.9880729501760664,0.9380729501760664,1.0,2.4665544818897325,2.4738102689906,4.940364750880332,2026-02-01 00:00:00
2026-02-01 13:00:00,16.1,0.9,0.9957112322634631,0.9457112322634631,1.0,0.9953584817668346,0.9453584817668346,1.0,0.9955348570151489,0.9455348570151488,1.0,2.489278080658658,2.4883962044170866,4.977674285075745,2026-02-01 00:00:00
2026-02-01 14:00:00,19.0,0.9,1.0,0.95,1.0,1.0,0.95,1.0,1.0,0.95,1.0,2.5,2.5,5.0,2026-02-01 00:00:00
2026-02-01 15:00:00,19.2,0.5,1.0,0.95,1.0,1.0,0.95,1.0,1.0,0.95,1.0,2.5,2.5,5.0,2026-02-01 00:00:00
2026-02-01 16:00:00,19.8,0.3,0.990966344560936,0.940966344560936,1.0,0.9570700746985287,0.9070700746985286,1.0,0.9740182096297323,0.9240182096297322,1.0,2.4774158614023403,2.3926751867463216,4.8700910481486615,2026-02-01 00:00:00
2026-02-01 17:00:00,20.1,-0.5,0.9886180184750939,0.9386180184750939,1.0,0.9689418451527181,0.918941845152718,1.0,0.978779931813906,0.928779931813906,1.0,2.471545046187735,2.4223546128817954,4.89389965906953,2026-02-01 00:00:00
2026-02-01 18:00:00,21.7,-0.1,0.9855898458059733,0.9355898458059733,1.0,0.9583256906329852,0.9083256906329852,1.0,0.9719577682194793,0.9219577682194793,1.0,2.4639746145149335,2.395814226582463,4.859788841097396,2026-02-01 00:00:00
2026-02-01 19:00:00,22.4,-0.5,0.9865390055481806,0.9365390055481806,1.0,0.9604310045654912,0.9104310045654912,1.0,0.973485005056836,0.923485005056836,1.0,2.466347513870452,2.401077511413728,4.86742502528418,2026-02-01 00:00:00
2026-02-01 20:00:00,23.0,-1.0,0.9809436866903037,0.9309436866903037,1.0,0.9179911436314265,0.8679911436314265,0.9679911436314266,0.9494674151608651,0.899467415160865,0.9839955718157133,2.4523592167257595,2.2949778590785663,4.747337075804325,2026-02-01 00:00:00
2026-02-01 21:00:00,20.8,-1.5,0.9734873162178279,0.9234873162178279,1.0,0.8526302126152753,0.8026302126152752,0.9026302126152753,0.9130587644165515,0.8630587644165515,0.9513151063076377,2.4337182905445696,2.1315755315381884,4.565293822082758,2026-02-01 00:00:00
2026-02-01 22:00:00,23.4,-1.7,0.9734873162178279,0.9234873162178279,1.0,0.8841948052545999,0.8341948052545999,0.9341948052546,0.9288410607362139,0.8788410607362138,0.9670974026273,2.4337182905445696,2.2104870131365,4.644205303681069,2026-02-01 00:00:00
2026-02-01 23:00:00,24.9,-1.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 00:00:00,26.3,-2.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 01:00:00,25.5,-2.7,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 02:00:00,24.3,-3.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 03:00:00,26.5,-1.8,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 04:00:00,31.6,1.6,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 05:00:00,26.5,4.2,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 06:00:00,31.0,6.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 07:00:00,32.7,6.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 08:00:00,33.9,7.6,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 09:00:00,34.0,7.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 10:00:00,29.8,7.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 11:00:00,28.0,5.3,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 12:00:00,9.7,2.0,0.8204040389793643,0.7704040389793643,0.8704040389793644,0.7602555361590818,0.7102555361590818,0.8102555361590819,0.790329787569223,0.740329787569223,0.840329787569223,2.051010097448411,1.9006388403977046,3.951648937846115,2026-02-01 00:00:00
2026-02-02 13:00:00,5.9,0.6,0.16109984663480006,0.11109984663480006,0.21109984663480008,0.10511158496504236,0.05511158496504236,0.15511158496504235,0.1331057157999212,0.08310571579992121,0.18310571579992121,0.40274961658700015,0.2627789624126059,0.6655285789996059,2026-02-01 00:00:00
2026-02-02 14:00:00,7.4,0.2,0.4094302130496547,0.3594302130496547,0.4594302130496547,0.3717972978366501,0.3217972978366501,0.4217972978366501,0.3906137554431524,0.3406137554431524,0.4406137554431524,1.0235755326241367,0.9294932445916253,1.953068777215762,2026-02-01 00:00:00
2026-02-02 15:00:00,19.5,0.8,1.0,0.95,1.0,1.0,0.95,1.0,1.0,0.95,1.0,2.5,2.5,5.0,2026-02-01 00:00:00
2026-02-02 16:00:00,20.7,0.7,0.9877582090537735,0.9377582090537735,1.0,0.9760145970200516,0.9260145970200515,1.0,0.9818864030369125,0.9318864030369125,1.0,2.469395522634434,2.4400364925501288,4.909432015184563,2026-02-01 00:00:00
2026-02-02 17:00:00,18.2,-0.1,0.9909345994537914,0.9409345994537913,1.0,0.9773079098710303,0.9273079098710303,1.0,0.9841212546624108,0.9341212546624108,1.0,2.4773364986344784,2.443269774677576,4.920606273312054,2026-02-01 00:00:00
2026-02-02 18:00:00,19.5,-0.2,0.9859394906763478,0.9359394906763477,1.0,0.9751482689139445,0.9251482689139444,1.0,0.9805438797951461,0.9305438797951461,1.0,2.4648487266908696,2.4378706722848613,4.902719398975731,2026-02-01 00:00:00
2026-02-02 19:00:00,21.7,-1.2,0.9959888130076128,0.9459888130076127,1.0,0.9718141266322541,0.921814126632254,1.0,0.9839014698199334,0.9339014698199334,1.0,2.4899720325190318,2.429535316580635,4.919507349099667,2026-02-01 00:00:00
2026-02-02 20:00:00,23.3,-1.3,0.9875510270942077,0.9375510270942077,1.0,0.9189844470543127,0.8689844470543127,0.9689844470543127,0.9532677370742602,0.9032677370742601,0.9844922235271564,2.4688775677355195,2.2974611176357818,4.7663386853713,2026-02-01 00:00:00
2026-02-02 21:00:00,25.5,-1.7,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 22:00:00,27.4,-1.6,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 23:00:00,27.7,-1.7,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-01 00:00:00
2026-02-02 00:00:00,26.3,-2.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 01:00:00,25.5,-2.7,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 02:00:00,24.3,-3.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 03:00:00,26.5,-1.8,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 04:00:00,31.6,1.6,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 05:00:00,26.5,4.2,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 06:00:00,31.0,6.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 07:00:00,32.7,6.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 08:00:00,33.9,7.6,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 09:00:00,34.0,7.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 10:00:00,29.8,7.1,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 11:00:00,28.0,5.3,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 12:00:00,9.7,2.0,0.8204040389793643,0.7704040389793643,0.8704040389793644,0.7602555361590818,0.7102555361590818,0.8102555361590819,0.790329787569223,0.740329787569223,0.840329787569223,2.051010097448411,1.9006388403977046,3.951648937846115,2026-02-02 00:00:00
2026-02-02 13:00:00,5.9,0.6,0.16109984663480006,0.11109984663480006,0.21109984663480008,0.10511158496504236,0.05511158496504236,0.15511158496504235,0.1331057157999212,0.08310571579992121,0.18310571579992121,0.40274961658700015,0.2627789624126059,0.6655285789996059,2026-02-02 00:00:00
2026-02-02 14:00:00,7.4,0.2,0.4094302130496547,0.3594302130496547,0.4594302130496547,0.3717972978366501,0.3217972978366501,0.4217972978366501,0.3906137554431524,0.3406137554431524,0.4406137554431524,1.0235755326241367,0.9294932445916253,1.953068777215762,2026-02-02 00:00:00
2026-02-02 15:00:00,19.5,0.8,1.0,0.95,1.0,1.0,0.95,1.0,1.0,0.95,1.0,2.5,2.5,5.0,2026-02-02 00:00:00
2026-02-02 16:00:00,20.7,0.7,0.9877582090537735,0.9377582090537735,1.0,0.9760145970200516,0.9260145970200515,1.0,0.9818864030369125,0.9318864030369125,1.0,2.469395522634434,2.4400364925501288,4.909432015184563,2026-02-02 00:00:00
2026-02-02 17:00:00,18.2,-0.1,0.9909345994537914,0.9409345994537913,1.0,0.9773079098710303,0.9273079098710303,1.0,0.9841212546624108,0.9341212546624108,1.0,2.4773364986344784,2.443269774677576,4.920606273312054,2026-02-02 00:00:00
2026-02-02 18:00:00,19.5,-0.2,0.9859394906763478,0.9359394906763477,1.0,0.9751482689139445,0.9251482689139444,1.0,0.9805438797951461,0.9305438797951461,1.0,2.4648487266908696,2.4378706722848613,4.902719398975731,2026-02-02 00:00:00
2026-02-02 19:00:00,21.7,-1.2,0.9959888130076128,0.9459888130076127,1.0,0.9718141266322541,0.921814126632254,1.0,0.9839014698199334,0.9339014698199334,1.0,2.4899720325190318,2.429535316580635,4.919507349099667,2026-02-02 00:00:00
2026-02-02 20:00:00,23.3,-1.3,0.9875510270942077,0.9375510270942077,1.0,0.9189844470543127,0.8689844470543127,0.9689844470543127,0.9532677370742602,0.9032677370742601,0.9844922235271564,2.4688775677355195,2.2974611176357818,4.7663386853713,2026-02-02 00:00:00
2026-02-02 21:00:00,25.5,-1.7,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 22:00:00,27.4,-1.6,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-02 23:00:00,27.7,-1.7,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-03 00:00:00,30.4,-1.4,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-03 01:00:00,26.3,-1.9,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0,2026-02-02 00:00:00
2026-02-03 02:00:00,18.0,-2.9,0.996539570020522,0.9465395700205219,1.0,1.0,0.95,1.0,0.998269785010261,0.9482697850102609,1.0,2.491348925051305,2.5,4.991348925051305,2026-02-02 00:00:00
2026-02-03 03:00:00,5.5,-1.3,0.11729874688125462,0.06729874688125462,0.16729874688125462,0.10449975859490145,0.05449975859490144,0.15449975859490145,0.11089925273807803,0.06089925273807803,0.16089925273807804,0.29324686720313653,0.2612493964872536,0.5544962636903902,2026-02-02 00:00:00
2026-02-03 04:00:00,4.4,2.2,0.05461107700751736,0.00461107700751736,0.10461107700751737,0.050732984661810074,0.000732984661810071,0.10073298466181008,0.05267203083466372,0.0026720308346637155,0.10267203083466372,0.1365276925187934,0.1268324616545252,0.2633601541733186,2026-02-02 00:00:00
2026-02-03 05:00:00,3.6,4.9,0.026734479518234305,0.0,0.07673447951823431,0.02547261783211239,0.0,0.0754726178321124,0.026103548675173345,0.0,0.07610354867517335,0.06683619879558576,0.06368154458028097,0.13051774337586672,2026-02-02 00:00:00
